Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Honduras,HND,,5.308773379,5.292217219,5.280764153,5.285675135,5.273764317,5.27286231,5.261192587,5.261661542,5.255887851,5.27049277,5.286134884,5.302015529,5.249735714,4.943697899,4.661332174,4.797677538,4.775118012,4.743315861,4.713205419,4.678227877,4.63585624,4.591721653,4.551666137,4.507782531,4.446970591,4.398604016,4.359533449,4.281607631,4.038428797,4.044305382,4.047858869,4.042154206,4.026487184,4.016126816,4.00554815,3.982588782,3.946517715,3.787064126,3.758059321,3.85195032,3.809942116,4.036794128,3.96570352,3.880615026,3.791215875,3.707843169,3.629012428,3.559685076,3.483615887,3.406175079,3.327019298,3.26891865,3.204626602,3.147442287,3.090767562,3.04539168,2.997325491,2.955409419,2.914928123,2.838236982,2.730113939,2.719131499,2.736383587,
Heavily indebted poor countries (HIPC),HPC,,5.297901086,5.329215319,5.422424554,5.558758948,5.625099416,5.535625953,5.602171493,5.664002374,5.69799001,5.52228369,5.485077948,5.41806314,5.435533282,5.320452059,5.270081489,5.230521273,5.0868844,5.29152491,4.962811498,4.561769362,4.225025329,4.428926718,4.82811895,5.005590349,5.119293212,5.022898676,4.963984438,4.882683442,4.691395156,4.494673501,4.232746727,4.491942619,4.657324686,4.491007307,4.227328802,3.88291348,3.882347451,3.985808942,3.992141113,3.881278272,3.987009814,4.129872918,4.165682956,4.062761935,4.140633772,4.162544975,3.849312789,4.246571127,4.264566279,4.216147671,4.214580381,4.162694272,4.181443467,4.246801086,4.260904308,4.303803663,4.34169321,4.256810253,4.169433564,4.150551278,4.094864759,4.013496665,3.98743079,
Croatia,HRV,,3.548583414,3.752587547,3.698109207,3.608234229,3.5726959,3.56770616,3.476293232,3.404745868,3.32114885,3.159481788,2.819563869,2.051104665,2.032772159,2.032861569,2.033697107,2.067822556,2.039167929,1.971793226,1.781609996,1.574532834,1.519699269,1.219801754,1.239968309,1.18959691,1.163140466,1.132743156,1.089460025,1.025427782,0.944070668,0.899934925,-1.241523501,-1.995069437,0.981999237,1.557401244,-0.247281785,-0.932540428,-0.050788402,0.371850657,0.00124969,-0.555021491,-3.447913599,0.371575015,0.342049333,0.338652385,0.438497775,0.332373847,0.286028714,0.295033356,0.200979934,0.078244539,-0.042936131,-0.142238819,-0.262993744,-0.377596261,-0.780126241,-0.645684488,-1.139783187,-0.817957433,-0.475620011,-0.353033842,-0.340876577,-0.01608092,0.714458862,
Haiti,HTI,,4.233250365,4.241502001,4.167811897,4.173836715,4.225261069,4.215338534,4.200303823,4.204544706,4.189920228,4.182013476,4.184292205,2.398721443,2.043732646,2.051279762,2.058885118,2.060292787,2.063535111,2.058773953,2.056726847,2.058814444,2.058231986,2.072648336,5.601235919,6.258839115,6.216846126,6.187575093,6.149083264,6.120512989,6.060533033,6.012236873,5.926671421,5.832884448,3.862317332,3.810736908,3.773580243,3.753767801,3.653366097,3.616129976,3.585008044,3.568457877,6.356453515,6.199854236,6.051774194,4.213967251,3.955430694,3.939544767,3.886448625,3.834300556,3.774687139,3.253221843,3.180023407,3.560809754,3.471268134,3.396412318,3.328527937,3.230036689,3.125134473,3.028293459,2.934181076,2.823057756,2.678861238,2.593878494,2.567610901,
Hungary,HUN,,1.208723215,1.070721708,1.002689069,1.050906064,1.00204263,1.0217938,1.084855202,1.089037896,1.115182289,1.082593237,0.994009574,0.999323305,1.013720097,1.131405795,1.266887916,1.221223939,1.126391299,0.999236941,0.829241198,0.530407127,0.288359649,0.221828367,0.129757081,0.079119328,0.095056836,0.104017276,0.106054225,0.119832749,-0.818140805,-0.990578862,-0.195710409,-0.231053829,-0.30633822,-0.329547515,-0.332255421,-0.365186965,-0.396785895,-0.428381368,-0.479352633,-0.456240197,-0.082384825,0.348782884,0.338511283,0.398121565,0.510331494,0.6397211,0.628309488,0.596165591,0.603140959,0.430609461,0.363199419,-0.056115994,0.118529731,0.121535685,0.150141441,0.099844437,0.133177105,0.279085902,0.36454098,0.200015936,0.006543419,-0.252967231,-0.113509971,
IBRD only,IBD,,3.370323541,3.819942126,4.173795753,4.122729515,3.101963829,3.127741578,3.115491223,3.105307419,3.097325296,3.069493941,3.090533304,3.130508865,3.212948872,3.285381424,3.219582416,3.112697552,3.056353886,3.385923679,3.691253871,3.662941351,3.707817506,3.679196811,3.469654298,3.453590552,3.41974915,3.393010519,3.363859637,3.304730848,3.190080638,3.048971004,2.989546179,2.877341206,2.79871969,2.739409339,2.687717852,2.648096862,2.621232843,2.604746446,2.553503069,2.502690758,2.553998824,2.603156169,2.578491683,2.574816915,2.543515201,2.469130277,2.377906266,2.387684389,2.38256831,2.353834004,2.293158249,2.307176559,2.3184874,2.276754322,2.190175538,2.123318072,2.081220558,1.984939321,1.884634392,1.751760547,1.579029968,1.467782838,1.452066706,
IDA & IBRD total,IBT,,3.504926921,3.908645306,4.237322184,4.197886212,3.285433052,3.309092271,3.313873775,3.312388237,3.310619745,3.278682159,3.306394807,3.345791352,3.435099816,3.501956324,3.251839379,3.360280254,3.309201386,3.615777379,3.875531024,3.862318284,3.875872116,3.784306984,3.61458332,3.608927347,3.592267462,3.569559045,3.541784718,3.48249892,3.371789118,3.246302265,3.151092825,3.052665846,2.989015426,2.929563578,2.875407821,2.822974891,2.797291389,2.783623562,2.731805714,2.685900214,2.763106394,2.811555418,2.787442473,2.779987061,2.757166581,2.704208144,2.623324322,2.651030551,2.638817209,2.616602798,2.54556321,2.532623232,2.513491725,2.481304154,2.430337347,2.387955095,2.362967961,2.290748743,2.216112127,2.113038528,1.97282836,1.883970348,1.878591929,
IDA total,IDA,,4.736762249,4.709829934,4.806229085,4.866885763,4.906976295,4.88433362,5.0081969,5.049122416,5.0663655,4.968356403,5.018430065,5.021889606,5.133524402,5.127502049,3.489707945,5.181233584,5.132303818,5.240362593,5.155034784,5.227394939,5.009387105,4.484479337,4.572561048,4.624871048,4.707951285,4.697259748,4.664120452,4.589913586,4.489841401,4.445378207,4.119600743,4.092367738,4.104325908,4.030067684,3.948173571,3.810392178,3.780244174,3.771159411,3.705105561,3.674879319,3.879123147,3.909603686,3.874554579,3.834110852,3.841552459,3.88242958,3.836636739,3.93468685,3.869287066,3.860319962,3.722898568,3.569717118,3.399610206,3.401079765,3.498502907,3.550100059,3.583204479,3.595992037,3.608909884,3.605787488,3.570829691,3.540346037,3.542131295,
IDA blend,IDB,,4.321286272,4.066375827,4.17018771,4.19796151,4.215263055,4.234121542,4.253636921,4.271181176,4.285774033,4.344881954,4.671692622,4.614060291,4.796857323,4.875343451,4.920288936,4.93562617,4.856681605,4.872060694,4.905843625,5.107808479,5.409071168,4.948902439,4.688673521,4.585713608,4.696764576,4.744863853,4.722398417,4.647887994,4.633906894,4.741769897,4.256916721,4.059588744,3.915395201,3.876298515,3.877888021,3.887589191,3.817479568,3.746481018,3.642784168,3.689948625,4.011062612,3.86868557,3.792107623,3.840075868,3.808945001,3.810197981,3.929491675,3.952361401,3.912584973,3.883296623,3.712735534,3.498535577,3.345651766,3.275255455,3.194577562,3.114961602,3.119289823,3.142710013,3.12426256,3.142493344,3.156454655,3.111745232,3.052723068,
Indonesia,IDN,,4.385021556,4.393412563,4.41290343,4.437838042,4.09930804,3.937681052,4.170890308,4.266519703,4.32309323,4.298985212,4.261135271,5.173986151,5.406125645,5.341487101,5.276213049,5.231163932,5.163391274,5.137283487,5.097454001,5.047616901,5.511180091,5.720649398,5.64990992,5.5687888,5.428831245,5.275582814,5.161380919,5.094512502,5.009099846,4.912541437,5.079279119,5.123065842,5.024647887,4.959399804,4.882373561,4.807597956,4.72276006,4.624581103,4.486535855,4.355565126,3.230378002,3.173937561,3.116286148,3.043026473,3.024965971,3.043036032,3.011739873,2.966315388,2.906519338,2.835567188,2.631812161,2.622843096,2.555894881,2.475694951,2.40223068,2.334499959,2.255685661,2.180843456,2.121496033,2.014731684,1.843900141,1.863884714,1.937899419,
IDA only,IDX,,5.033438998,5.166182522,5.252606928,5.331513133,5.382262092,5.32615588,5.515608046,5.565999812,5.578642399,5.372512028,5.241004116,5.282262932,5.347100944,5.286632154,2.59043572,5.339130194,5.308817664,5.475217639,5.313027817,5.302922403,4.75742555,4.189884974,4.498371652,4.649936031,4.715107591,4.666812022,4.626817899,4.552771433,4.397459767,4.25488732,4.030935636,4.113579155,4.226520311,4.129223842,3.993386257,3.760788698,3.756289073,3.787045427,3.74520751,3.665192245,3.794287618,3.935968503,3.927643332,3.830274903,3.862523456,3.928860286,3.777017434,3.92332189,3.841438183,3.845531424,3.729442211,3.615541188,3.43430745,3.481920032,3.693380498,3.827769634,3.877204308,3.881157642,3.911640416,3.892987114,3.825848396,3.802419081,3.839394599,
Isle of Man,IMN,,-0.457649674,0.924299904,1.376092757,1.389765773,1.356533849,1.600428103,1.654188669,1.913885222,1.927497316,1.955844658,1.52355737,0.226226418,0.089075529,0.03179347,-0.120868999,0.152652364,1.3258607,1.336364409,1.330955452,1.307446086,0.801457111,0.131461029,-0.09260228,-0.164505698,-0.20676333,0.448941254,1.376100484,1.633082846,1.641053626,1.63979813,1.284444333,0.794136419,0.613330875,0.577029364,0.503533915,0.761298685,1.204031487,1.312606801,1.262059391,1.172394491,1.093239718,1.073930129,1.030412216,0.983219582,0.949420443,1.005275874,1.092594184,1.115985582,1.136150518,1.155495634,0.640016814,0.009113486,-0.13450821,-0.168961385,-0.199009593,0.036629198,0.390638882,0.479922678,0.46182139,0.43496457,0.38604887,0.397952637,0.43414925,
India,IND,,2.997164057,3.398044665,3.367395814,3.368581804,3.267749631,3.156518373,3.163902895,3.160470066,3.120207207,3.226901818,3.378381831,3.832284113,3.870937977,3.923413435,3.97315135,3.956977289,3.956119076,3.892674351,3.908136087,3.96447198,3.72135398,3.311369852,3.31700925,3.321103532,3.296913934,3.276943373,3.244214415,3.212740737,3.195608257,3.16491949,3.067929147,2.925939944,2.893348464,2.835383168,2.797787198,2.783926547,2.750160235,2.71727555,2.680926083,2.65589005,2.773735492,2.972234548,2.888999353,2.855388294,2.773544114,2.700114512,2.639252877,2.569253188,2.567131144,2.569754199,2.529272004,2.512202205,2.492419885,2.444773005,2.399113215,2.419680562,2.414246798,2.368941207,2.330505202,2.281852367,2.150900565,2.134499241,2.245512221,
Not classified,INX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,,0.312871937,0.87318894,1.043079457,0.943362629,0.829584601,1.268956252,2.924059183,2.850440073,2.924646712,3.125578854,3.087956677,2.138344247,2.249932382,2.300466432,2.281298254,2.142910227,1.982240618,2.042851561,1.950601727,1.765381012,1.713518973,1.232584711,0.997086197,0.905246802,0.4448227,0.315164473,0.23338809,-0.206856331,-0.174186878,0.304190815,0.82757088,1.066969372,0.881361141,0.774278032,0.889571873,1.17710047,1.424787203,1.461582802,1.545739621,1.74810267,2.003778564,2.105131362,2.090584678,2.289496684,2.634456056,3.126665122,3.222963174,2.368003848,1.343885533,0.8703999,0.760495841,0.747174721,0.847317414,1.05070778,1.261963534,1.446547047,1.422846879,1.59251568,1.738924175,1.41948631,1.359959653,3.022291031,3.149865771,
"Iran, Islamic Rep.",IRN,,4.926504854,4.943359647,4.955219914,4.980467749,4.983968114,4.943888313,5.157043081,5.249396122,5.218559653,5.221952408,5.143489293,5.051579871,5.012107835,5.015474351,5.043214474,5.002870539,4.80553872,4.813937629,4.962838643,5.126701463,6.728683958,6.752605378,5.330353463,5.178900162,5.065152521,5.062679252,4.657387553,4.209760446,3.887815281,3.867498027,3.660455071,3.353730977,1.847495571,1.65104966,2.538515618,2.483323824,2.44492031,2.554951574,2.583910087,2.613142714,2.655639025,1.916204724,2.177983505,3.187026817,3.238150821,3.157416985,2.546818461,2.073347088,2.08341553,2.077718865,2.045314686,2.027779617,2.05664726,2.080427641,2.08395677,2.142543868,2.132017719,1.950436382,1.734389175,1.407373722,1.449876177,1.804327888,1.788256117,
Iraq,IRQ,,5.93802389,6.423192601,6.693359641,6.586507481,6.503928043,5.76601575,5.458693774,5.437970263,5.403586313,5.387156912,5.324624749,5.26376055,5.221993227,5.121649575,4.999368345,4.919030516,4.925446041,4.580777974,4.262214162,4.177452123,4.008514013,3.800068046,3.937615486,4.068765897,3.332756779,3.371264846,3.63320055,2.398528948,2.397996549,0.977825073,0.788347219,2.692559298,4.535355345,4.503244316,3.07966105,2.919633305,2.817839941,3.116954067,3.312715659,3.356392109,3.197779016,3.237796824,3.093914615,2.929903236,3.042300604,0.810302824,-0.710606783,2.098676938,3.760773873,3.409540146,3.77030663,4.775404637,4.956052333,3.76495809,2.960503998,2.638626255,2.492712667,2.609442017,2.565482451,2.523120871,2.559557439,2.623582618,2.594258056,
Iceland,ISL,,2.573247949,2.462837288,2.373344053,2.356924895,2.295106607,2.241766866,2.148697742,1.887630065,1.434470647,1.016859767,1.242479612,1.886071995,1.920748352,1.755455059,1.670664141,1.376257733,1.116239467,1.144248313,1.332467453,1.405374468,1.449061345,1.638051783,1.618285046,1.352068316,1.067997272,1.007276584,1.363281297,1.829042314,1.493011765,1.027072119,1.359338051,1.454266176,1.208954948,1.056099063,0.728118798,0.722045346,0.996408787,1.245970553,1.367486189,1.514278587,1.471213093,1.032998441,0.829430493,1.012559992,1.714901831,2.478519638,2.657999695,1.98483023,0.465437225,-0.076582542,0.31937762,0.545808759,0.9812125,1.148908265,1.077160783,1.425397053,2.385884023,2.720893704,2.243618728,1.668886086,1.688364331,2.564836256,2.980061806,
Israel,ISR,,4.771144442,5.805776978,4.627267985,4.870020185,4.372365661,3.391403658,5.135165564,2.880040603,3.362362358,4.046705304,3.847417019,3.202188206,4.563174443,3.476507577,2.768266452,2.704553536,2.694147425,2.55147933,2.996649413,2.817249881,2.393568704,2.267510789,2.177984282,1.430693241,1.885046085,1.667320775,1.735166133,1.774717691,1.812876479,3.209753793,6.13205145,3.568154834,2.769545222,2.700597442,2.777310683,2.701212771,2.570928634,2.358287683,2.617774983,2.712530951,2.427257854,2.083065028,1.874484433,1.836524486,1.83066879,1.835520758,1.842687544,1.843131099,2.456699832,1.895386753,1.919927095,1.92012572,1.943221838,1.998835119,2.062684956,2.043855169,2.02540416,2.015384411,1.998758439,1.85660693,1.775820101,2.062364148,2.159823501,
Italy,ITA,,1.498806986,1.506833352,1.55128737,1.636026717,1.642484959,1.568112586,1.503609975,1.403954534,1.326087375,1.278504668,1.20741706,1.013050867,0.988289737,0.962002539,0.903918572,0.804585418,0.728011212,0.657172197,0.589107555,0.503561295,0.415236767,0.147367695,0.006387998,-0.00756464,-0.001023293,-0.024485474,-0.019735017,0.018367631,0.04505042,0.053739381,0.039253542,0.121878596,0.150993201,0.110149318,0.091284485,0.117720947,0.142443745,0.118229703,0.106198406,0.134599939,0.145383965,0.297433898,0.620956423,0.82332128,0.665741727,0.474607926,0.67868172,0.835914949,0.627292741,0.480438951,0.343066345,0.61957915,1.587835187,1.341371299,0.325701454,0.246127222,0.26299854,0.228197851,-0.730852392,-0.059658081,-0.084372346,0.232653945,0.405799964,
Jamaica,JAM,,3.541246122,3.524189707,3.508889787,3.488211985,3.389016887,3.273832949,3.181771409,3.122280299,3.100662964,3.013333084,2.634086767,2.725237494,2.785800123,2.750046363,2.637059121,2.537159817,2.429841531,2.362158745,2.358935342,2.406629995,2.467463942,2.482092511,1.817973713,1.745501348,1.567814036,1.35328205,1.180720992,1.099763747,1.100784821,1.171011705,1.306119927,1.469881856,1.514393089,1.503109689,1.477452529,1.440831244,1.392869703,1.324019331,1.242051725,1.158084759,1.09381766,0.993887936,0.96135375,0.943453439,0.906663288,0.869529514,0.824280452,0.786199799,0.763763702,0.768671291,0.780273806,0.805354802,0.807116953,0.790425311,0.769065471,0.745176743,0.71484938,0.686849115,0.669511104,0.844766216,0.848762647,0.677901871,0.669532306,
Jordan,JOR,,8.008628439,6.1960511,5.243725856,5.691813597,6.621503496,7.571513926,8.215892306,8.280572357,7.684122354,6.667732229,5.58416465,4.729274281,4.228474765,3.964075076,3.7863329,3.643428787,3.629891385,3.718594043,3.88049175,5.423458626,6.368908206,6.549146833,6.643494275,6.637474268,6.596060469,6.558752003,6.497280721,6.457590843,6.504168839,9.460506898,9.360930836,6.794148715,6.637184024,6.163926145,4.694418929,3.336658239,2.701958121,2.328021254,2.165216335,2.087930026,2.073454581,2.125052415,2.229954191,2.42955091,3.952381689,8.239745347,7.750774613,3.945284428,3.615726648,3.507706121,3.733345486,2.571726291,6.256716889,10.51618493,8.50202853,4.999860292,2.517521022,2.459456362,2.229352816,2.030888795,2.061457387,1.920653877,1.82220602,
Japan,JPN,,2.372311534,2.368619408,2.415835948,2.405514627,2.402763343,2.140835628,2.209531342,2.271239368,2.300423693,2.235726479,3.285981393,2.476632701,2.447340337,2.341688809,2.256185948,1.372232215,1.044375133,0.98631639,0.922840575,0.863009131,0.857030088,0.837770081,0.839491787,0.792016376,0.76812696,0.692569728,0.647188214,0.579693778,0.561781835,0.494834368,0.565933802,0.547872244,0.499248523,0.452684319,0.407782165,0.392098742,0.400657298,0.432577327,0.341902111,0.327609575,1.931623759,2.28287211,2.093400149,1.754431988,1.577840667,1.380580981,1.288009098,1.128273231,0.976949089,0.928359533,0.097376604,-0.073000997,-0.05873318,-0.047229106,-0.021827026,0.031996198,0.003375441,-0.038428078,-0.051001491,-0.202631223,-0.36738454,-0.348106762,-0.391718018,
Kazakhstan,KAZ,,4.488351406,4.422218635,4.326720386,4.169048888,4.17854794,4.025283392,3.937002238,3.850121241,3.623178986,3.318562126,3.141218576,3.094469499,2.961147895,2.838284823,2.317364194,2.65196712,2.99951468,2.961204932,2.442626726,1.976347695,1.925908864,1.903079471,1.904882358,1.925029696,1.366582461,1.632407745,1.812248947,1.717300182,1.306428769,0.7580854,0.561563286,0.148268589,-0.498377068,-1.509034016,-1.817365176,-1.858409866,-2.25945399,-2.456584756,-1.164394539,0.422427367,0.609159332,0.649382856,0.70736529,0.780096144,0.870820631,0.974805565,1.077703258,1.164941483,1.298720731,1.423779954,1.480450034,1.525325757,1.564543068,1.594995042,1.620118615,1.660915851,1.683575595,1.654559521,1.64642157,1.636326812,1.593015621,1.755023194,1.789536,
Kenya,KEN,,6.450112165,6.551235486,7.223256367,7.351279386,7.37423504,7.379253308,7.357369223,7.327576154,7.278306291,8.266086967,8.21354305,8.047559868,7.98393594,7.891995548,7.79650885,7.707206774,7.731527427,7.829997093,7.817846479,4.719064269,4.202100813,4.206835092,4.278643446,4.305362704,4.266478617,4.2061912,4.149278263,4.151605872,4.127520294,5.023244321,4.986043143,4.804010368,4.700961394,4.628302932,4.556632099,4.468252088,4.43518059,4.45950896,4.576284663,4.747185198,4.86566919,4.870530148,4.804199048,4.818143588,4.770543609,4.739682454,4.708958504,4.710366129,4.686978325,4.561377415,4.42456306,4.291843435,4.172370114,4.046543544,3.9448735,3.93489984,3.909609503,3.777407987,3.713134083,3.720516537,3.663658453,3.693612536,3.753281213,
Kyrgyz Republic,KGZ,,4.737093833,4.337994422,4.337375722,4.278306373,4.019648156,4.07795896,3.947271486,3.874570004,3.60423551,2.898804079,2.467246599,2.539153023,2.482716024,2.580221368,2.480325824,2.372688535,2.300236975,2.205159447,1.988920798,1.695107529,1.743681654,1.844860573,1.949802797,1.884275376,1.7391273,1.761253894,1.771876908,1.63423609,1.665486508,1.165806299,0.872617879,0.384579155,-0.738494015,-0.812827803,0.221881164,0.698115323,0.67596184,0.745571144,0.909979059,1.18423826,0.943411641,0.915691614,1.042872678,1.207333407,1.122698734,1.070980511,0.948132079,0.945408109,1.321638253,1.488486677,1.574371851,2.084676818,2.453746129,2.534961992,2.644397086,2.68102193,2.634801919,2.750978374,2.900425889,2.769992857,2.61959881,2.638065035,2.67307467,
